"id","entity_code","entity_name","category_code","parent_entity_code","type","version_name","visible","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"1","0000000000","实体标准分类","105100000000000a","/","root","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-05 14:36:05","0","1000000"
"2","1000000000","城市物件","105504000000000b","0000000000","parentNode","standard","0","3","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"3","2000000000","地理要素","1055020000000009","0000000000","parentNode","standard","0","1","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"4","3000000000","企事业单位","105505000000000c","0000000000","parentNode","standard","0","2","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"5","4000000000","城市事件","105503000000000a","0000000000","parentNode","standard","0","0","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"6","5000000000","城市居民","1055010000000008","0000000000","parentNode","standard","0","4","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"7","6000000000","政府通讯录","1055010000000008","0000000000","terminalNode","standard","0","5","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"8","1010000000","传感监测设施","105504000000000b","1000000000","parentNode","standard","0","0","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"9","1020000000","基础设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"10","1030000000","道路设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"11","1040000000","交通工具","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"12","1050000000","证件牌照","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"13","1060000000","市容设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"14","1070000000","绿化设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"15","1080000000","服务设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"16","1090000000","家用电器","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"17","1100000000","数码影音","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"18","1110000000","电脑办公","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"19","1120000000","家具家居","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"20","1130000000","医疗用品","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"21","1140000000","动物","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"22","1150000000","感知载体设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"23","1160000000","位置定位设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"24","1170000000","视频监控设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"25","1180000000","视频解析设施","105504000000000b","1000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"26","1010100000","力学量传感器","105504000000000b","1010000000","terminalNode","standard","0","0","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"27","1010200000","热学量传感器","105504000000000b","1010000000","terminalNode","standard","0","1","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"28","1010300000","光学量传感器","105504000000000b","1010000000","terminalNode","standard","0","2","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"29","1010400000","磁学量传感器","105504000000000b","1010000000","terminalNode","standard","0","3","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"30","1010500000","电学量传感器","105504000000000b","1010000000","terminalNode","standard","0","4","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"31","1010600000","声学量传感器","105504000000000b","1010000000","terminalNode","standard","0","5","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"32","1010700000","离子传感器","105504000000000b","1010000000","terminalNode","standard","0","6","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"33","1010800000","气体传感器","105504000000000b","1010000000","terminalNode","standard","0","7","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"34","1010900000","湿度、水分传感器","105504000000000b","1010000000","terminalNode","standard","0","8","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"35","1011000000","射频识别设施","105504000000000b","1010000000","terminalNode","standard","0","9","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"36","1011100000","其他类别传感器","105504000000000b","1010000000","terminalNode","standard","0","10","test_user","2023-08-01 13:08:29","icos","2024-07-12 17:33:34","0","1000000"
"37","1020100000","变压器","105504000000000b","1020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"38","1020200000","电线杆","105504000000000b","1020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"39","1020300000","消防栓","105504000000000b","1020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"40","1030100000","灯杆","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"41","1030200000","井盖","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"42","1030300000","护栏","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"43","1030400000","交通信号灯","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"44","1030500000","交通指示牌","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"45","1030600000","过街天桥","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"46","1030700000","立交桥","105504000000000b","1030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"47","1040100000","机动车","105504000000000b","1040000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"48","1040200000","非机动车","105504000000000b","1040000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"49","1040300000","铁路动车","105504000000000b","1040000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"50","1040400000","船舶","105504000000000b","1040000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"51","1040500000","飞机","105504000000000b","1040000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"52","1050100000","身份类证照","105504000000000b","1050000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"53","1050200000","企业经营类证照","105504000000000b","1050000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"54","1050300000","资产类证照","105504000000000b","1050000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"55","1050400000","社会福利类证照","105504000000000b","1050000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"56","1050500000","社会关系类证照","105504000000000b","1050000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"57","1060100000","垃圾箱","105504000000000b","1060000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"58","1060200000","广告牌","105504000000000b","1060000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"59","1060300000","LED屏","105504000000000b","1060000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"60","1070100000","古树","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"61","1070200000","花坛","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"62","1070300000","街头座椅","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"63","1070400000","喷泉","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"64","1070500000","行道树","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"65","1070600000","雕塑","105504000000000b","1070000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"66","1080100000","邮筒","105504000000000b","1080000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"67","1080200000","电话亭","105504000000000b","1080000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"68","1080300000","健身设施","105504000000000b","1080000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"69","1080400000","自动售货机","105504000000000b","1080000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"70","1090100000","厨房电器","105504000000000b","1090000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"71","1090200000","视听电器","105504000000000b","1090000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"72","1090300000","环境电器","105504000000000b","1090000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"73","1090400000","清洁电器","105504000000000b","1090000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"74","1100100000","电子教育","105504000000000b","1100000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin","2024-07-12 17:33:34","0","1000000"
"75","1100200000","手机配件","105504000000000b","1100000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"76","1100300000","摄影摄像","105504000000000b","1100000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"77","1100400000","影音娱乐","105504000000000b","1100000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"78","1100500000","智能设备","105504000000000b","1100000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"79","1110100000","电脑整机","105504000000000b","1110000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"80","1110200000","电脑配件","105504000000000b","1110000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"81","1110300000","办公设备","105504000000000b","1110000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"82","1110400000","游戏设备","105504000000000b","1110000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"83","1120100000","厨具","105504000000000b","1120000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"84","1120200000","家纺","105504000000000b","1120000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"85","1120300000","生活日用","105504000000000b","1120000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"86","1120400000","家装软饰","105504000000000b","1120000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"87","1120500000","五金电工","105504000000000b","1120000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"88","1130100000","药品","105504000000000b","1130000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"89","1130200000","医疗仪器","105504000000000b","1130000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"90","1130300000","医疗耗材","105504000000000b","1130000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"91","1140100000","宠物","105504000000000b","1140000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"92","1140200000","野生动物","105504000000000b","1140000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"93","1140300000","家禽家畜","105504000000000b","1140000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"94","1140400000","实验动物","105504000000000b","1140000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"95","1150100000","箱盒载体","105504000000000b","1150000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"96","1150200000","井窖载体","105504000000000b","1150000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"97","1150300000","杆架载体","105504000000000b","1150000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"98","1160100000","信号接收机","105504000000000b","1160000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"99","1160200000","基站设施","105504000000000b","1160000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"100","1160300000","其他定位设施","105504000000000b","1160000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"101","1170100000","模拟摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"102","1170200000","数字标清摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"103","1170300000","数字高清摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"104","1170400000","人脸智能识别摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"105","1170500000","车辆智能识别摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"106","1170600000","其他智能摄像机","105504000000000b","1170000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"107","1180100000","边缘视频解析设施","105504000000000b","1180000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"108","1180200000","视频解析服务器设施","105504000000000b","1180000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"109","2010000000","建筑设施","1055020000000009","2000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"110","2020000000","水系","1055020000000009","2000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"111","2030000000","区域区划","1055020000000009","2000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"112","2010100000","名胜古迹","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"113","2010200000","居住建筑","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"114","2010300000","办公职场","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"115","2010400000","交通场站","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"116","2010500000","餐饮服务","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"117","2010600000","酒店民宿","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"118","2010700000","环卫设施","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"119","2010800000","市民服务","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"120","2010900000","休闲娱乐","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"121","2011000000","体育设施","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"122","2011100000","文化教育","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"123","2011200000","医疗卫生","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"124","2011300000","应急避难","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"126","2011500000","宗教建筑","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"127","2011600000","政务司法","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"129","2011800000","科学观测站","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"130","2011900000","传媒通讯","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"131","2012000000","工业设施","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"134","2012300000","其他建筑设施","1055020000000009","2010000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"135","2020100000","水库","1055020000000009","2020000000","terminalNode","standard","0","0","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"136","2020200000","沟渠","1055020000000009","2020000000","terminalNode","standard","0","1","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"137","2020300000","湖泊","1055020000000009","2020000000","terminalNode","standard","0","2","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"138","2020400000","河流","1055020000000009","2020000000","terminalNode","standard","0","3","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"139","2030100000","功能区块","1055020000000009","2030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"141","2030300000","行政区划","1055020000000009","2030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"142","2030400000","其他区域","1055020000000009","2030000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","admin_icos","2024-07-12 17:33:34","0","1000000"
"147","3010000000","事业单位","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"148","3020000000","企业","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"149","3030000000","社会服务机构","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"150","3040000000","社会团体","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"151","3050000000","基金会","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"152","3060000000","集体经济组织","105505000000000c","3000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"153","5010000000","属地居民","1055010000000008","5000000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"154","5020000000","组织人员","1055010000000008","5000000000","parentNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"155","5020100000","事业单位人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"156","5020200000","企业人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"157","5020300000","社会服务机构人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"158","5020400000","社会团体人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"159","5020500000","基金会人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"160","5020600000","集体经济组织人员","1055010000000008","5020000000","terminalNode","standard","0","999","test_user","2023-08-01 13:08:29","test_user","2024-07-12 17:33:34","0","1000000"
"161","1190000000","通讯设备","105504000000000b","1000000000","parentNode","standard","0","999","admin","2023-09-05 03:40:07","system_user","2024-07-12 17:33:34","0","1000000"
"162","1190100000","移动电话","105504000000000b","1190000000","terminalNode","standard","0","999","admin","2023-09-05 03:40:37","system_user","2024-07-12 17:33:34","0","1000000"
"163","1190200000","固定电话","105504000000000b","1190000000","terminalNode","standard","0","999","admin","2023-09-05 03:40:45","system_user","2024-07-12 17:33:34","0","1000000"
"164","1190300000","单兵设备","105504000000000b","1190000000","terminalNode","standard","0","999","admin","2023-09-05 03:40:54","system_user","2024-07-12 17:33:34","0","1000000"
"172","0000000000","实体标准分类","0001","/","root","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2023-11-21 22:43:40","0","1000000"
"173","1000000000","城市物件","105504000000000b","0000000000","parentNode","beijing_standard","0","3","admin","2023-11-21 22:43:40","icos","2024-07-12 18:08:10","0","1000000"
"174","2000000000","地理要素","1055020000000009","0000000000","parentNode","beijing_standard","0","1","admin","2023-11-21 22:43:40","icos","2024-07-12 18:08:10","0","1000000"
"175","3000000000","企事业单位","105505000000000c","0000000000","parentNode","beijing_standard","0","0","admin","2023-11-21 22:43:40","icos","2024-07-12 18:08:10","0","1000000"
"176","4000000000","城市事件","105503000000000a","0000000000","parentNode","beijing_standard","0","4","admin","2023-11-21 22:43:40","admin","2024-07-12 18:08:10","0","1000000"
"177","5000000000","城市居民","1055010000000008","0000000000","parentNode","beijing_standard","0","2","admin","2023-11-21 22:43:40","icos","2024-07-12 18:08:10","0","1000000"
"178","6000000000","政府通讯录","1055010000000008","0000000000","terminalNode","beijing_standard","0","5","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"179","1010000000","传感监测设施","105504000000000b","1000000000","parentNode","beijing_standard","0","1","admin","2023-11-21 22:43:40","admin","2024-07-12 18:08:10","0","1000000"
"180","1020000000","基础设施","105504000000000b","1000000000","parentNode","beijing_standard","0","2","admin","2023-11-21 22:43:40","admin","2024-07-12 18:08:10","0","1000000"
"181","1030000000","道路设施","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"182","1040000000","交通工具","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"183","1050000000","证件牌照","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"184","1060000000","市容设施","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"185","1070000000","绿化设施","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"186","1080000000","服务设施","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"187","1090000000","家用电器","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"188","1100000000","数码影音","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"189","1110000000","电脑办公","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
"190","1120000000","家具家居","105504000000000b","1000000000","parentNode","beijing_standard","0","999","admin","2023-11-21 22:43:40","system_user","2024-07-12 18:08:10","0","1000000"
