,id,statement_code,category_code,statement_content,direction_code,parent_statement_code,attributes,statement_level,serial_number,create_user,create_time,modify_user,modify_time,del_stat,version_no
291,1079,1096550310001007,1095550300000001,被考核部门,1095550310000002,1095550310000002,,1,999,admin,2023-12-04 10:25:40,qidekang,2024-01-21 14:26:09,0,0
292,1080,1096550320001008,1095550300000001,指导机构,1095550320000003,1095550320000003,,1,999,admin,2023-12-04 10:26:04,developuser,2024-01-21 14:26:09,1,0
293,1081,1096550320001018,1095550300000001,统筹部门,1095550320000003,1096550320001008,,2,999,admin,2023-12-04 10:26:16,developuser,2024-01-21 14:26:09,1,0
294,1082,1096550320001028,1095550300000001,巡视调研部门,1095550320000003,1096550320001008,,2,999,admin,2023-12-04 10:26:24,developuser,2024-01-21 14:26:09,1,0
295,1083,1096550320002004,1095550300000001,咨询公司,1095550320000003,1095550320000003,,1,999,admin,2023-12-04 10:26:40,system_user,2024-01-21 14:26:09,0,0
296,1084,1096550320003000,1095550300000001,顾问公司,1095550320000003,1095550320000003,,1,999,admin,2023-12-04 10:26:47,system_user,2024-01-21 14:26:09,0,0
297,1090,1096110630001012,1095110600000007,父母,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:27:29,system_user,2024-04-29 08:30:00,1,0
298,1091,1096110630001022,1095110600000007,子女,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:30:46,system_user,2024-04-29 08:30:00,1,0
299,1092,1096110630001032,1095110600000007,兄弟姐妹,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:30:56,system_user,2024-04-29 08:30:00,1,0
300,1093,1096110630001042,1095110600000007,祖父母,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:31:05,system_user,2024-04-29 08:30:00,1,0
301,1094,1096110630001052,1095110600000007,外祖父母,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:31:14,system_user,2024-04-29 08:30:00,1,0
302,1095,1096110630001062,1095110600000007,孙子孙女,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:31:23,system_user,2024-04-29 08:30:00,1,0
303,1096,1096110630001072,1095110600000007,外孙外孙女,109511063000000a,1096110630001002,,2,999,zstx,2023-12-05 14:31:35,system_user,2024-04-29 08:30:00,1,0
304,1097,109611063000201b,1095110600000007,叔叔姑姑,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:31:45,system_user,2024-04-29 08:30:00,1,0
305,1098,109611063000202b,1095110600000007,侄子侄女,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:31:52,system_user,2024-04-29 08:30:00,1,0
306,1099,109611063000203b,1095110600000007,舅舅阿姨,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:32:00,system_user,2024-04-29 08:30:00,1,0
307,1100,109611063000204b,1095110600000007,外甥外甥女,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:32:11,system_user,2024-04-29 08:30:00,1,0
308,1101,109611063000205b,1095110600000007,堂兄弟姐妹,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:32:21,system_user,2024-04-29 08:30:00,1,0
309,1102,109611063000206b,1095110600000007,表兄弟姐妹,109511063000000a,109611063000200b,,2,999,zstx,2023-12-05 14:32:29,system_user,2024-04-29 08:30:00,1,0
310,1103,1096110110003003,1095110100000005,乘客,1095110110000006,1095110110000006,,1,999,zstx,2023-12-06 10:29:10,system_user,2024-01-21 14:26:09,0,0
311,1104,1096140320003000,1095140300000001,乘客,1095140320000003,1095140320000003,,1,999,zstx,2023-12-06 10:30:00,system_user,2024-01-21 14:26:09,0,0
312,1105,1096140320004009,1095140300000001,驾驶员,1095140320000003,1095140320000003,,1,999,zstx,2023-12-06 10:30:09,system_user,2024-01-21 14:26:09,0,0
313,1106,1096110120004000,1095110100000005,服务人员,1095110120000007,1095110120000007,,1,3,zstx,2023-12-06 10:31:29,baishumeng,2024-01-21 14:26:09,0,0
314,1107,1096110310001004,109511030000000b,下属员工,109511031000000c,109511031000000c,,1,999,zstx,2023-12-06 10:32:31,system_user,2024-01-21 14:26:09,0,0
315,1108,1096110320001005,109511030000000b,上级领导,1095110320000000,1095110320000000,,1,999,zstx,2023-12-06 10:33:02,system_user,2024-01-21 14:26:09,0,0
316,1109,109612051000100b,1095120500000005,自有房屋,1095120510000006,1095120510000006,,1,999,zstx,2023-12-06 10:45:08,system_user,2024-01-21 14:26:09,0,0
317,1110,1096120510002007,1095120500000005,宅基地,1095120510000006,1095120510000006,,1,999,zstx,2023-12-06 10:45:16,system_user,2024-01-21 14:26:09,0,0
318,1111,109612052000100c,1095120500000005,房屋业主,1095120520000007,1095120520000007,,1,999,zstx,2023-12-06 10:45:38,system_user,2024-01-21 14:26:09,0,0
319,1112,1096120820002004,1095120800000001,保安,1095120820000003,1095120820000003,,1,999,zstx,2023-12-07 07:28:06,system_user,2024-01-21 14:26:09,0,0
320,1113,1096120820003000,1095120800000001,保洁,1095120820000003,1095120820000003,,1,999,zstx,2023-12-07 07:28:14,system_user,2024-01-21 14:26:09,0,0
321,1114,1096140310005004,1095140300000001,喝酒,1095140310000002,1095140310000002,,1,999,admin,2023-12-14 06:55:55,system_user,2024-01-21 14:26:09,0,0
322,1115,1096140310006000,1095140300000001,吸烟,1095140310000002,1095140310000002,,1,999,admin,2023-12-14 06:56:10,system_user,2024-01-21 14:26:09,0,0
323,1116,109614061000200c,109514060000000a,管理的资产,109514061000000b,109514061000000b,,1,999,admin,2023-12-14 06:57:39,guochengjie,2024-01-21 14:26:09,0,0
324,1117,1096140610003008,109514060000000a,管理的库存,109514061000000b,109514061000000b,,1,999,admin,2023-12-14 06:57:49,guochengjie,2024-01-21 14:26:09,0,0
325,1118,1096140610004004,109514060000000a,管理的设备,109514061000000b,109514061000000b,,1,999,admin,2023-12-14 06:58:00,guochengjie,2024-01-21 14:26:09,0,0
326,1119,1096140610005000,109514060000000a,管理的文件,109514061000000b,109514061000000b,,1,999,admin,2023-12-14 06:58:11,guochengjie,2024-01-21 14:26:09,0,0
327,1120,109615042000100c,1095150400000005,荣誉授予单位,1095150420000007,1095150420000007,,1,999,admin,2023-12-14 07:00:16,admin,2024-01-21 14:26:09,0,0
328,1121,1096240320003003,1095240300000004,收费站,1095240320000006,1095240320000006,,1,999,admin,2023-12-14 07:03:56,admin,2024-01-21 14:26:09,1,0
329,1123,109653051000100b,1095530500000005,发起活动,1095530510000006,1095530510000006,,1,999,admin,2023-12-14 07:09:29,system_user,2024-01-21 14:26:09,0,0
330,1124,1096530510002007,1095530500000005,筹办赛事,1095530510000006,1095530510000006,,1,999,admin,2023-12-14 07:09:39,admin,2024-01-21 14:26:09,0,0
331,1125,1096530510003003,1095530500000005,主办事件,1095530510000006,1095530510000006,,1,999,admin,2023-12-14 07:10:22,system_user,2024-01-21 14:26:09,0,0
332,1126,109653051000400c,1095530500000005,牵头事件,1095530510000006,1095530510000006,,1,999,admin,2023-12-14 07:10:35,system_user,2024-01-21 14:26:09,0,0
333,1127,109653052000100c,1095530500000005,牵头单位,1095530520000007,1095530520000007,,1,999,admin,2023-12-14 07:11:22,system_user,2024-01-21 14:26:09,0,0
334,1128,1096530520002008,1095530500000005,主办组织,1095530520000007,1095530520000007,,1,999,admin,2023-12-14 07:11:31,admin,2024-01-21 14:26:09,0,0
335,1129,1096530520003004,1095530500000005,发起单位,1095530520000007,1095530520000007,,1,999,admin,2023-12-14 07:11:44,system_user,2024-01-21 14:26:09,0,0
336,1130,1096550310002003,1095550300000001,接待部门,1095550310000002,1095550310000002,,1,999,admin,2023-12-14 07:13:35,system_user,2024-01-21 14:26:09,0,0
337,1131,1096240110001004,109524010000000b,四周的地方,109524011000000c,109524011000000c,上下左右前后,1,999,admin,2023-12-14 09:37:48,guochengjie,2024-01-21 14:26:09,1,0
338,1132,1096240110002000,109524010000000b,四方的地方,109524011000000c,109524011000000c,东南西北，用方位描述,1,999,admin,2023-12-14 09:38:01,guochengjie,2024-01-21 14:26:09,1,0
339,1133,1096240110003009,109524010000000b,紧邻的地方,109524011000000c,109524011000000c,,1,999,admin,2023-12-14 09:38:49,guochengjie,2024-01-21 14:26:09,1,0
340,1134,1096240110004005,109524010000000b,远处的地方,109524011000000c,109524011000000c,,1,999,admin,2023-12-14 09:39:00,guochengjie,2024-01-21 14:26:09,1,0
341,1135,1096240120001005,109524010000000b,四周的物品,1095240120000000,1095240120000000,上下左右前后,1,999,admin,2023-12-14 09:39:39,guochengjie,2024-01-21 14:26:09,1,0
342,1136,1096240120002001,109524010000000b,四方的物品,1095240120000000,1095240120000000,东南西北，用方位描述,1,999,admin,2023-12-14 09:39:51,guochengjie,2024-01-21 14:26:09,1,0
343,1137,109624012000300a,109524010000000b,紧邻的物品,1095240120000000,1095240120000000,,1,999,admin,2023-12-14 09:40:00,guochengjie,2024-01-21 14:26:09,1,0
344,1138,1096240120004006,109524010000000b,远处的物品,1095240120000000,1095240120000000,,1,999,admin,2023-12-14 09:40:07,guochengjie,2024-01-21 14:26:09,1,0
345,1139,109622033000100a,1095220300000002,四周的地点,1095220330000005,1095220330000005,上下左右,1,999,admin,2023-12-14 09:41:10,guochengjie,2024-01-21 14:26:09,0,0
346,1140,1096220330002006,1095220300000002,四方的地点,1095220330000005,1095220330000005,东南西北,1,999,admin,2023-12-14 09:41:20,guochengjie,2024-01-21 14:26:09,0,0
347,1141,1096440330001005,109544030000000a,四周的物品,1095440330000000,1095440330000000,,1,999,admin,2023-12-14 09:42:28,guochengjie,2024-01-21 14:26:09,0,0
348,1142,1096440330002001,109544030000000a,四方的物品,1095440330000000,1095440330000000,,1,999,admin,2023-12-14 09:42:40,guochengjie,2024-01-21 14:26:09,0,0
349,1143,109644033000300a,109544030000000a,邻近的物品,1095440330000000,1095440330000000,,1,999,admin,2023-12-14 09:42:51,system_user,2024-01-21 14:26:09,0,0
350,1144,1096440330004006,109544030000000a,远处的物品,1095440330000000,1095440330000000,,1,999,admin,2023-12-14 09:43:07,system_user,2024-01-21 14:26:09,0,0
351,1156,1096110310002000,109511030000000b,被执行人员,109511031000000c,109511031000000c,,1,999,admin,2024-01-15 15:26:38,system_user,2025-02-20 17:41:14,0,0
352,1157,1096110320002001,109511030000000b,执法人员,1095110320000000,1095110320000000,,1,999,admin,2024-01-15 15:26:55,system_user,2024-06-25 14:33:04,0,0
353,1159,109611093000100b,1095110900000003,预约拜访,1095110930000006,1095110930000006,,1,999,admin,2024-01-16 18:35:33,system_user,2024-06-25 14:33:04,1,0
354,1160,1096120810001007,1095120800000001,选购房屋,1095120810000002,1095120810000002,,1,999,admin,2024-01-16 18:35:58,guochengjie,2024-06-25 14:33:04,1,0
355,1161,1096120820001008,1095120800000001,意向购买者,1095120820000003,1095120820000003,,1,999,admin,2024-01-16 18:38:58,admin,2024-06-25 14:33:04,1,0
356,1162,1096130710001005,109513070000000c,意向参与活动,1095130710000000,1095130710000000,,1,999,admin,2024-01-16 18:40:09,system_user,2024-06-25 14:33:04,1,0
357,1163,1096130720001006,109513070000000c,意向参与人员,1095130720000001,1095130720000001,,1,999,admin,2024-01-16 18:40:20,system_user,2024-06-25 14:33:04,1,0
358,1166,1096150610001004,109515060000000b,求职单位,109515061000000c,109515061000000c,,1,999,admin,2024-01-16 18:43:56,admin,2024-06-25 14:33:04,1,0
359,1167,1096150620001005,109515060000000b,求职人员,1095150620000000,1095150620000000,,1,999,admin,2024-01-16 18:44:07,system_user,2024-06-25 14:33:04,1,0
360,1179,109612091000100a,1095120900000004,选购房屋,1095120910000005,1095120910000005,,1,999,admin,2024-01-18 17:18:29,system_user,2024-06-25 14:33:04,1,0
361,1180,109612092000100b,1095120900000004,意向购买者,1095120920000006,1095120920000006,,1,999,admin,2024-01-18 17:18:41,system_user,2024-06-25 14:33:04,1,0
362,1181,109614091000100c,1095140900000006,选购商品,1095140910000007,1095140910000007,,1,999,admin,2024-01-18 17:19:55,system_user,2024-06-25 14:33:04,1,0
363,1182,1096140920001000,1095140900000006,意向购买者,1095140920000008,1095140920000008,,1,999,admin,2024-01-18 17:20:10,system_user,2024-06-25 14:33:04,1,0
364,1539,1096120110006005,1095120100000006,租住地址,1095120110000007,1095120110000007,,1,3,admin,2024-04-15 11:51:27,qidekang,2024-06-25 14:33:04,0,0
365,1541,1096120110007001,1095120100000006,户籍地址,1095120110000007,1095120110000007,,1,4,admin,2024-04-15 16:25:16,qidekang,2024-06-25 14:33:04,0,0
366,1542,109612011000800a,1095120100000006,出生地址,1095120110000007,1095120110000007,,1,5,admin,2024-04-15 16:25:30,qidekang,2024-06-25 14:33:04,0,0
367,1543,1096120110009006,1095120100000006,通讯地址,1095120110000007,1095120110000007,,1,6,admin,2024-04-15 16:25:45,qidekang,2024-06-25 14:33:04,0,0
368,1544,109612011000a002,1095120100000006,借住地址,1095120110000007,1095120110000007,,1,7,admin,2024-04-15 16:25:56,qidekang,2024-06-25 14:33:04,0,0
369,1545,1096110110006004,1095110100000005,社区工作者,1095110110000006,1095110110000006,,1,999,admin,2024-04-15 16:32:18,qidekang,2024-06-25 14:33:04,1,0
370,1546,1096110110007000,1095110100000005,接送人员,1095110110000006,1095110110000006,,1,999,admin,2024-04-15 16:32:37,qidekang,2024-06-25 14:33:04,1,0
371,1547,109613041000400a,1095130400000003,重点人员排查,1095130410000004,1095130410000004,,1,999,admin,2024-04-15 16:33:06,admin,2024-06-25 14:33:04,1,0
372,1548,1096130110003005,1095130100000007,建言献策,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 16:33:33,system_user,2024-06-25 14:33:04,0,0
373,1549,1096150310003000,1095150300000002,就读院校,1095150310000003,1095150310000003,,1,999,admin,2024-04-15 16:39:27,qidekang,2024-06-25 14:33:04,1,0
374,1550,1096150310004009,1095150300000002,档案所在单位,1095150310000003,1095150310000003,,1,2,admin,2024-04-15 16:39:38,guochengjie,2024-06-25 14:33:04,0,0
375,1551,1096150310005005,1095150300000002,档案挂靠单位,1095150310000003,1095150310000003,,1,999,admin,2024-04-15 16:40:00,admin,2024-06-25 14:33:04,1,0
376,1552,1096150310006001,1095150300000002,组织关系单位,1095150310000003,1095150310000003,,1,3,admin,2024-04-15 16:40:11,guochengjie,2024-06-25 14:33:04,0,0
377,1553,1096150220004007,109515020000000c,财务负责人,1095150220000001,1095150220000001,,1,3,admin,2024-04-15 16:40:44,qidekang,2024-06-25 14:33:04,0,0
378,1554,1096150220005003,109515020000000c,单位联系人,1095150220000001,1095150220000001,,1,4,admin,2024-04-15 16:40:54,qidekang,2024-06-25 14:33:04,0,0
379,1555,1096150420002008,1095150400000005,学位授予单位,1095150420000007,1095150420000007,,1,999,admin,2024-04-15 16:41:16,system_user,2024-06-25 14:33:04,0,0
380,1556,1096150420003004,1095150400000005,奖励授予单位,1095150420000007,1095150420000007,,1,999,admin,2024-04-15 16:41:31,system_user,2024-06-25 14:33:04,0,0
381,1557,1096150420004000,1095150400000005,处分给予单位,1095150420000007,1095150420000007,,1,999,admin,2024-04-15 16:41:44,system_user,2024-06-25 14:33:04,0,0
382,1558,1096150410002007,1095150400000005,学位获得者,1095150410000006,1095150410000006,,1,999,admin,2024-04-15 16:42:18,system_user,2024-06-25 14:33:04,0,0
383,1559,1096150410003003,1095150400000005,奖励获得者,1095150410000006,1095150410000006,,1,999,admin,2024-04-15 16:42:29,admin,2024-06-25 14:33:04,0,0
384,1560,109615041000400c,1095150400000005,受处分人,1095150410000006,1095150410000006,,1,999,admin,2024-04-15 16:42:39,system_user,2024-06-25 14:33:04,0,0
385,1561,1096150610002000,109515060000000b,报考院校,109515061000000c,109515061000000c,,1,999,admin,2024-04-15 16:43:03,system_user,2024-06-25 14:33:04,1,0
386,1562,1096150620002001,109515060000000b,意向志愿者,1095150620000000,1095150620000000,,1,999,admin,2024-04-15 16:43:21,system_user,2024-06-25 14:33:04,1,0
387,1563,1096540210004004,109554020000000a,行政许可证,109554021000000b,109554021000000b,,1,999,admin,2024-04-15 16:43:44,system_user,2024-06-25 14:33:04,0,0
388,1564,1096140410003002,1095140400000004,联系方式,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 16:59:08,system_user,2024-06-25 14:33:04,0,0
389,1565,109614041000400b,1095140400000004,身份证件,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 16:59:24,system_user,2024-06-25 14:33:04,0,0
390,1566,1096140410005007,1095140400000004,联系电话,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 16:59:35,guochengjie,2024-06-25 14:33:04,1,0
391,1567,1096140410006003,1095140400000004,联系邮箱,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 16:59:48,guochengjie,2024-06-25 14:33:04,1,0
392,1569,1096130110004001,1095130100000007,自我评价,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 17:02:10,qidekang,2024-06-25 14:33:04,1,0
393,1570,109613011000500a,1095130100000007,重点人员排查,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 17:07:38,guochengjie,2024-06-25 14:33:04,1,0
394,1571,1096110110008009,1095110100000005,委托人,1095110110000006,1095110110000006,,1,999,admin,2024-04-15 17:09:05,admin,2024-06-25 14:33:04,0,0
395,1572,1096110120005009,1095110100000005,代理人,1095110120000007,1095110120000007,,1,4,admin,2024-04-15 17:09:12,guochengjie,2024-06-25 14:33:04,0,0
396,1573,1096530510005008,1095530500000005,发起事件,1095530510000006,1095530510000006,,1,999,admin,2024-04-15 17:09:46,guochengjie,2024-06-25 14:33:04,0,0
397,1574,109611073000300a,109511070000000a,配偶,1095110730000000,1095110730000000,,1,999,admin,2024-04-15 17:11:07,system_user,2024-06-25 14:33:04,1,0
398,1575,1096130110006006,1095130100000007,提交申请,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 17:12:34,system_user,2024-06-25 14:33:04,0,0
399,1576,109613012000500b,1095130100000007,申请人员,1095130120000009,1095130120000009,,1,4,admin,2024-04-15 17:12:47,qidekang,2024-06-25 14:33:04,0,0
400,1577,109614041000700c,1095140400000004,个人账户,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 17:14:12,system_user,2024-06-25 14:33:04,0,0
401,1578,1096140410008008,1095140400000004,个人荣誉,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 17:14:28,guochengjie,2024-06-25 14:33:04,0,0
402,1579,1096130510004000,1095130500000006,被惩处人员,1095130510000007,1095130510000007,,1,999,admin,2024-04-15 17:15:11,system_user,2024-06-25 14:33:04,0,0
403,1581,1096140410009004,1095140400000004,资格证书,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 17:23:32,guochengjie,2024-06-25 14:33:04,1,0
404,1582,1096120510003003,1095120500000005,承包土地,1095120510000006,1095120510000006,,1,999,admin,2024-04-15 17:23:53,system_user,2024-06-25 14:33:04,0,0
405,1583,1096120810002003,1095120800000001,修葺房屋,1095120810000002,1095120810000002,,1,999,admin,2024-04-15 17:24:07,system_user,2024-06-25 14:33:04,0,0
406,1584,1096130110007002,1095130100000007,信息登记,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 17:24:36,system_user,2024-06-25 14:33:04,0,0
407,1585,1096130120006007,1095130100000007,事件责任人,1095130120000009,1095130120000009,,1,5,admin,2024-04-15 17:26:40,guochengjie,2024-06-25 14:33:04,1,0
408,1586,109633033000500b,1095330300000006,关联事件,1095330330000009,1095330330000009,,1,999,admin,2024-04-15 17:29:00,system_user,2024-06-25 14:33:04,0,0
409,1587,1096130510005009,1095130500000006,被检查人员,1095130510000007,1095130510000007,,1,999,admin,2024-04-15 17:29:31,system_user,2024-06-25 14:33:04,0,0
410,1588,1096130520004001,1095130500000006,上级检查,1095130520000008,1095130520000008,,1,999,admin,2024-04-15 17:29:43,system_user,2024-06-25 14:33:04,0,0
411,1589,1096530220004004,1095530200000009,上级检查,109553022000000b,109553022000000b,,1,999,admin,2024-04-15 17:30:04,system_user,2024-06-25 14:33:04,0,0
412,1590,1096530210004003,1095530200000009,被检查组织,109553021000000a,109553021000000a,,1,999,admin,2024-04-15 17:30:16,qidekang,2024-06-25 14:33:04,0,0
413,1591,1096140310007009,1095140300000001,接种疫苗,1095140310000002,1095140310000002,,1,999,admin,2024-04-15 17:31:24,system_user,2024-06-25 14:33:04,0,0
414,1592,109634011000300c,1095340100000001,处置记录表,1095340110000002,1095340110000002,,1,999,admin,2024-04-15 17:31:45,admin,2024-06-25 14:33:04,1,0
415,1593,109615022000600c,109515020000000c,督导领导,1095150220000001,1095150220000001,,1,5,admin,2024-04-15 17:37:00,qidekang,2024-06-25 14:33:04,0,0
416,1594,1096550320004009,1095550300000001,督导单位,1095550320000003,1095550320000003,,1,999,admin,2024-04-15 17:37:20,system_user,2024-06-25 14:33:04,0,0
417,1595,1096110520002007,1095110500000004,督导人,1095110520000006,1095110520000006,,1,2,admin,2024-04-15 17:38:29,qidekang,2024-06-25 14:33:04,0,0
418,1596,109614041000a000,1095140400000004,携带物品,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 17:38:44,system_user,2024-06-25 14:33:04,0,0
419,1597,1096530310005002,109553030000000c,单位意见,1095530310000000,1095530310000000,,1,999,admin,2024-04-15 17:40:44,system_user,2024-06-25 14:33:04,0,0
420,1598,109653031000600b,109553030000000c,审批意见,1095530310000000,1095530310000000,,1,999,admin,2024-04-15 17:40:48,system_user,2024-06-25 14:33:04,0,0
421,1599,1096520220003007,1095520200000008,设计单位,109552022000000a,109552022000000a,,1,999,admin,2024-04-15 17:43:39,system_user,2024-06-25 14:33:04,0,0
422,1600,1096140910002008,1095140900000006,希望拥有物,1095140910000007,1095140910000007,,1,999,admin,2024-04-15 17:47:47,system_user,2024-06-25 14:33:04,1,0
423,1601,1096140910003004,1095140900000006,应当拥有物,1095140910000007,1095140910000007,,1,999,admin,2024-04-15 17:47:57,system_user,2024-06-25 14:33:04,1,0
424,1602,1096530510006004,1095530500000005,开展培训,1095530510000006,1095530510000006,,1,999,admin,2024-04-15 17:50:26,system_user,2024-06-25 14:33:04,0,0
425,1603,1096130210004004,109513020000000a,学习培训,109513021000000b,109513021000000b,,1,999,admin,2024-04-15 17:50:42,guochengjie,2024-06-25 14:33:04,0,0
426,1604,1096140a00001001,1095140a00000009,疾病患者,1095140a00000009,1095140a00000009,,1,999,admin,2024-04-15 17:53:19,admin,2024-04-15 17:53:19,1,0
427,1605,109615031000700a,1095150300000002,所属党支部,1095150310000003,1095150310000003,,1,4,admin,2024-04-15 17:53:43,guochengjie,2024-06-25 14:33:04,0,0
428,1606,1096540420003002,1095540400000003,发证单位,1095540420000005,1095540420000005,,1,999,admin,2024-04-15 17:54:03,system_user,2024-06-25 14:33:04,0,0
429,1607,1096130210005000,109513020000000a,参加考试,109513021000000b,109513021000000b,,1,999,admin,2024-04-15 17:54:21,system_user,2024-06-25 14:33:04,0,0
430,1608,1096130210006009,109513020000000a,参与研究,109513021000000b,109513021000000b,,1,999,admin,2024-04-15 17:54:33,system_user,2024-06-25 14:33:04,0,0
431,1609,109633011000300b,1095330100000000,父项目,1095330110000001,1095330110000001,,1,999,admin,2024-04-15 17:54:56,qidekang,2024-06-25 14:33:04,1,0
432,1610,1096330110004007,1095330100000000,总包项目,1095330110000001,1095330110000001,,1,999,admin,2024-04-15 17:55:06,system_user,2024-06-25 14:33:04,0,0
433,1611,109633012000300c,1095330100000000,子项目,1095330120000002,1095330120000002,,1,999,admin,2024-04-15 17:55:16,qidekang,2024-06-25 14:33:04,1,0
434,1612,1096330120004008,1095330100000000,分包项目,1095330120000002,1095330120000002,,1,999,admin,2024-04-15 17:55:25,system_user,2024-06-25 14:33:04,0,0
435,1613,1096550320005005,1095550300000001,总包单位,1095550320000003,1095550320000003,,1,999,admin,2024-04-15 17:55:43,system_user,2024-06-25 14:33:04,0,0
436,1614,109655031000300c,1095550300000001,分包单位,1095550310000002,1095550310000002,,1,999,admin,2024-04-15 17:55:53,system_user,2024-06-25 14:33:04,0,0
437,1615,1096140310008005,1095140300000001,检测标准,1095140310000002,1095140310000002,,1,999,admin,2024-04-15 17:56:22,qidekang,2024-06-25 14:33:04,1,0
438,1616,109614041000b009,1095140400000004,个人保单,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 17:56:35,system_user,2024-06-25 14:33:04,0,0
439,1617,1096150610003009,109515060000000b,申请入党,109515061000000c,109515061000000c,,1,999,admin,2024-04-15 17:57:05,system_user,2024-06-25 14:33:04,1,0
440,1618,109613011000800b,1095130100000007,请假休假,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 17:58:19,system_user,2024-06-25 14:33:04,0,0
441,1619,1096340120003000,1095340100000001,返修物品,1095340120000003,1095340120000003,,1,999,admin,2024-04-15 18:00:02,guochengjie,2024-06-25 14:33:04,0,0
442,1620,1096140710004007,1095140700000000,调试的设备,1095140710000001,1095140710000001,,1,999,admin,2024-04-15 18:00:19,guochengjie,2024-06-25 14:33:04,0,0
443,1621,1096140710005003,1095140700000000,消杀的设备,1095140710000001,1095140710000001,,1,999,admin,2024-04-15 18:00:41,guochengjie,2024-06-25 14:33:04,0,0
444,1622,109614071000600c,1095140700000000,场所消杀,1095140710000001,1095140710000001,,1,999,admin,2024-04-15 18:00:49,qidekang,2024-06-25 14:33:04,1,0
445,1623,1096150320002005,1095150300000002,家庭成员,1095150320000004,1095150320000004,,1,999,admin,2024-04-15 18:02:05,qidekang,2024-06-25 14:33:04,1,0
446,1624,1096150310008006,1095150300000002,所在家庭,1095150310000003,1095150310000003,,1,999,admin,2024-04-15 18:02:19,qidekang,2024-06-25 14:33:04,1,0
447,1625,1096150220007008,109515020000000c,户主,1095150220000001,1095150220000001,,1,7,admin,2024-04-15 18:02:33,qidekang,2024-06-25 14:33:04,0,0
448,1626,1096150320003001,1095150300000002,在校学生,1095150320000004,1095150320000004,,1,999,admin,2024-04-15 20:44:52,qidekang,2024-06-25 14:33:04,1,0
449,1627,109614041000c005,1095140400000004,资质证件,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 20:45:49,qidekang,2024-06-25 14:33:04,1,0
450,1628,109614041000d001,1095140400000004,技能证书,1095140410000005,1095140410000005,,1,999,admin,2024-04-15 20:46:02,guochengjie,2024-06-25 14:33:04,1,0
451,1629,1096130210007005,109513020000000a,参加讲座,109513021000000b,109513021000000b,,1,999,admin,2024-04-15 20:46:38,system_user,2024-06-25 14:33:04,0,0
452,1630,1096530310007007,109553030000000c,主管部门意见,1095530310000000,1095530310000000,,1,999,admin,2024-04-15 20:48:21,admin,2024-06-25 14:33:04,1,0
453,1631,1096530310008003,109553030000000c,所在基层意见,1095530310000000,1095530310000000,,1,999,admin,2024-04-15 20:48:30,admin,2024-06-25 14:33:04,1,0
454,1632,1096130710002001,109513070000000c,报名课程,1095130710000000,1095130710000000,,1,999,admin,2024-04-15 20:50:01,system_user,2024-06-25 14:33:04,1,0
455,1633,1096130110009007,1095130100000007,讲授课程,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 20:51:06,system_user,2024-06-25 14:33:04,0,0
456,1634,109613011000a003,1095130100000007,学习课程,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 20:51:18,guochengjie,2024-06-25 14:33:04,1,0
457,1635,1096520110003003,1095520100000005,所在地区,1095520110000006,1095520110000006,,1,999,admin,2024-04-15 20:52:07,system_user,2024-06-25 14:33:04,0,0
458,1636,1096110510002006,1095110500000004,入党介绍人,1095110510000005,1095110510000005,,1,999,admin,2024-04-15 20:56:23,admin,2024-06-25 14:33:04,1,0
459,1637,1096550310004008,1095550300000001,上级考核,1095550310000002,1095550310000002,,1,999,admin,2024-04-15 20:57:30,qidekang,2024-06-25 14:33:04,1,0
460,1638,109613011000b00c,1095130100000007,个人经历,1095130110000008,1095130110000008,,1,999,admin,2024-04-15 20:57:56,qidekang,2024-06-25 14:33:04,1,0
